Date/Time,Electricity Total [kWh] (Hourly),Electricity:Facility [kWh](Hourly),Gas:Facility [kWh](Hourly),Heating:Electricity [kWh](Hourly),Heating:Gas [kWh](Hourly),Cooling:Electricity [kWh](Hourly),HVACFan:Fans:Electricity [kWh](Hourly),Electricity:HVAC [kWh](Hourly),Fans:Electricity [kWh](Hourly),General:InteriorLights:Electricity [kWh](Hourly),General:ExteriorLights:Electricity [kWh](Hourly),Appl:InteriorEquipment:Electricity [kWh](Hourly),Misc:InteriorEquipment:Electricity [kWh](Hourly),Water Heater:WaterSystems:Gas [kWh](Hourly)
01/26 7:00:00,3.415282831,0.7158843508,1.013849066,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.123205778,2.53E-02,0.1297581345,0.4225747184,0.9847400757
01/26 8:00:00,4.204923992,1.004906869,1.135557887,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.2517682913,5.16E-02,0.207406095,0.4490172985,1.104627404
01/26 9:00:00,4.062761336,0.9538815172,1.098111625,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.2410547541,4.94E-02,0.2686908642,0.3796181899,1.071961689
01/26 10:00:00,3.585692942,0.8166710349,0.9948407975,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.123205778,2.53E-02,0.3300337597,0.3230857773,0.9725850868
01/26 11:00:00,3.344130471,0.8132905704,0.8777017355,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.101778637,2.09E-02,0.3448768958,0.3306842198,0.8549226073
01/26 12:00:00,3.167595084,0.8296350019,0.7730930995,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.101778637,2.09E-02,0.3611200148,0.3307855324,0.7503069924
01/26 13:00:00,2.969035496,0.8147890513,0.6884673367,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.101778637,2.09E-02,0.3518462554,0.3252133412,0.666065069
01/26 14:00:00,2.825843944,0.7920365283,0.6400114125,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.101778637,2.09E-02,0.3178480374,0.3364590362,0.616834487
01/26 15:00:00,2.733792168,0.7922318804,0.5944426994,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.1071354389,2.20E-02,0.2926424051,0.3554044863,0.5699607197
01/26 16:00:00,2.869689254,0.8544867949,0.6008167705,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.1339193152,2.75E-02,0.3028638581,0.3751604369,0.5749739054
01/26 17:00:00,3.44729837,1.083676026,0.6627944553,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.224984415,4.61E-02,0.3537210264,0.443749045,0.6322268752
01/26 18:00:00,4.534343012,1.502758382,0.7905179924,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.4178282183,8.57E-02,0.4450702935,0.5390841709,0.7533832678
01/26 19:00:00,5.277691543,1.777479618,0.9040622225,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.6213855588,0.1274522988,0.3982840231,0.5852827016,0.8637451196
01/26 20:00:00,5.247005628,1.728574357,0.9232735522,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.6588829724,0.1351433844,0.3153461488,0.6041268391,0.8816583741
01/26 21:00:00,4.861279067,1.600128979,0.8595709873,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.5678178726,0.1164650298,0.2758751487,0.6248959154,0.8165251347
01/26 22:00:00,4.416889104,1.458263789,0.7787387145,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.4767527063,9.78E-02,0.2583424897,0.6103069057,0.7366978234
01/26 23:00:00,3.60369577,1.181616863,0.6459590298,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.3589037302,7.36E-02,0.2058810209,0.5281424136,0.6095780263
01/27 1052568:00:00,2.776693168,0.9068947514,0.5047965463,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.2464114895,5.05E-02,0.1359208905,0.4589459301,0.4731821312
01/27 1:00:00,1.937941914,0.6359944662,0.3535889653,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.1285625134,2.64E-02,8.64E-02,0.3796181899,0.3274390286
01/27 2:00:00,1.58930824,0.527219181,0.2870110468,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E-02,1.54E-02,7.22E-02,0.3495283574,0.2629338433
01/27 3:00:00,1.470814144,0.4848211566,0.2700224449,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.36E-02,1.10E-02,5.97E-02,0.3454758547,0.2462243974
01/27 4:00:00,1.46338971,0.472853919,0.278109972,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.36E-02,1.10E-02,5.26E-02,0.3406128514,0.2546469117
01/27 5:00:00,1.567298853,0.4705279137,0.3319473891,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.36E-02,1.10E-02,6.32E-02,0.3277461554,0.309370649
01/27 6:00:00,2.142495057,0.5213499161,0.5700320324,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.36E-02,1.10E-02,7.60E-02,0.3657383681,0.5448382049
01/27 7:00:00,3.413228045,0.7158843508,1.012821673,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.123205778,2.53E-02,0.1297581345,0.4225747184,0.9837126825
01/27 8:00:00,4.201539865,1.004906869,1.133865823,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.2517682913,5.16E-02,0.207406095,0.4490172985,1.10293534
01/27 9:00:00,4.059790306,0.9538815172,1.09662611,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.2410547541,4.94E-02,0.2686908642,0.3796181899,1.070476174
01/27 10:00:00,3.586447015,0.8166710349,0.9952178339,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.123205778,2.53E-02,0.3300337597,0.3230857773,0.9729621231
01/27 11:00:00,3.350296697,0.8132905704,0.880784848,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.101778637,2.09E-02,0.3448768958,0.3306842198,0.8580057198
01/27 12:00:00,3.16856796,0.8296350019,0.7735795378,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.101778637,2.09E-02,0.3611200148,0.3307855324,0.7507934307
01/27 13:00:00,2.972716028,0.8147890513,0.6903076026,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.101778637,2.09E-02,0.3518462554,0.3252133412,0.667905335
01/27 14:00:00,2.831260621,0.7920365283,0.6427197507,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.101778637,2.09E-02,0.3178480374,0.3364590362,0.6195428253
01/27 15:00:00,2.738670721,0.7922318804,0.5968819762,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.1071354389,2.20E-02,0.2926424051,0.3554044863,0.5723999965
01/27 16:00:00,2.878472592,0.8544867949,0.6052084397,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.1339193152,2.75E-02,0.3028638581,0.3751604369,0.5793655746
01/27 17:00:00,3.454987983,1.083676026,0.6666392622,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.224984415,4.61E-02,0.3537210264,0.443749045,0.6360716821
01/27 18:00:00,4.549367713,1.502758382,0.7980303426,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.4178282183,8.57E-02,0.4450702935,0.5390841709,0.7608956179
01/27 19:00:00,5.290664278,1.777479618,0.91054859,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.6213855588,0.1274522988,0.3982840231,0.5852827016,0.8702314872
01/27 20:00:00,5.258706169,1.728574357,0.929123823,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.6588829724,0.1351433844,0.3153461488,0.6041268391,0.8875086449
01/27 21:00:00,4.871289798,1.600128979,0.8645763527,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.5678178726,0.1164650298,0.2758751487,0.6248959154,0.8215305001
01/27 22:00:00,4.428576309,1.458263789,0.7845823168,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.4767527063,9.78E-02,0.2583424897,0.6103069057,0.7425414258
01/27 23:00:00,3.616357339,1.181616863,0.6522898145,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.3589037302,7.36E-02,0.2058810209,0.5281424136,0.615908811
01/28 1052592:00:00,2.788343266,0.9068947514,0.5106215951,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.2464114895,5.05E-02,0.1359208905,0.4589459301,0.47900718
01/28 1:00:00,1.990522864,0.6425681546,0.3733057516,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.1285625134,2.64E-02,9.29E-02,0.3796181899,0.3471558149
01/28 2:00:00,1.623466256,0.5311662083,0.3001430274,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E-02,1.54E-02,7.62E-02,0.3495283574,0.2760658239
01/28 3:00:00,1.498653613,0.4874323972,0.2813309393,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.36E-02,1.10E-02,6.23E-02,0.3454758547,0.2575328917
01/28 4:00:00,1.485254621,0.4742193243,0.2876770223,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.36E-02,1.10E-02,5.40E-02,0.3406128514,0.2642139619
01/28 5:00:00,1.606044307,0.4731990715,0.348648958,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.36E-02,1.10E-02,6.58E-02,0.3277461554,0.3260722179
01/28 6:00:00,2.587898985,0.5302198341,0.7790908558,0.00E+00,0.1720802106,0.00E+00,4.77E-03,4.77E-03,4.77E-03,5.36E-02,1.10E-02,8.01E-02,0.3657383681,0.5818168177
01/28 7:00:00,3.743438107,0.7285586308,1.163203665,0.00E+00,7.39E-02,0.00E+00,2.05E-03,2.05E-03,2.05E-03,0.123205778,2.53E-02,0.1403836552,0.4225747184,1.06023452
01/28 8:00:00,4.429708478,1.026068248,1.226788751,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.2517682913,5.16E-02,0.2285674738,0.4490172985,1.195858268
01/28 9:00:00,4.318361833,0.986318844,1.193474547,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.2410547541,4.94E-02,0.301128191,0.3796181899,1.16732461
01/28 10:00:00,3.851629647,0.8617021294,1.082778056,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.123205778,2.53E-02,0.3750648542,0.3230857773,1.060522345
01/28 11:00:00,3.597712543,0.8642068404,0.9535765011,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.101778637,2.09E-02,0.3957931658,0.3306842198,0.9307973729
01/28 12:00:00,3.397239657,0.8821238034,0.8354265844,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.101778637,2.09E-02,0.4136088163,0.3307855324,0.8126404773
01/28 13:00:00,3.183170331,0.8625995957,0.7477242097,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.101778637,2.09E-02,0.3996567997,0.3252133412,0.7253219421
01/28 14:00:00,3.016077947,0.8356245957,0.6915403466,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.101778637,2.09E-02,0.3614361047,0.3364590362,0.6683634211
01/28 15:00:00,2.901007658,0.8313574839,0.6389248412,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.1071354389,2.20E-02,0.3317680086,0.3554044863,0.6144428615
01/28 16:00:00,3.035486582,0.8915457974,0.6466564324,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.1339193152,2.75E-02,0.3399228606,0.3751604369,0.6208135673
01/28 17:00:00,3.629219478,1.119593974,0.7178370613,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.224984415,4.61E-02,0.3896389744,0.443749045,0.6872694812
01/28 18:00:00,4.73845298,1.538110341,0.8572210179,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.4178282183,8.57E-02,0.480422252,0.5390841709,0.8200862932
01/28 19:00:00,5.513935432,1.811789961,0.987873824,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.6213855588,0.1274522988,0.4325943661,0.5852827016,0.9475567211
01/28 20:00:00,5.501568693,1.762819138,1.016310304,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.6588829724,0.1351433844,0.3495909304,0.6041268391,0.9746951253
01/28 21:00:00,5.108252609,1.634984377,0.9482023602,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.5678178726,0.1164650298,0.3107305469,0.6248959154,0.9051565076
01/28 22:00:00,4.63929421,1.493870675,0.8543343814,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.4767527063,9.78E-02,0.2939493757,0.6103069057,0.8122934904
01/28 23:00:00,3.782921765,1.209910097,0.7072787928,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.3589037302,7.36E-02,0.2341742554,0.5281424136,0.6708977893
01/29 1052616:00:00,2.889080702,0.9224296092,0.5454554552,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.2464114895,5.05E-02,0.1514557483,0.4589459301,0.5138410401
01/29 1:00:00,1.98911205,0.6425681546,0.3726003448,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.1285625134,2.64E-02,9.29E-02,0.3796181899,0.3464504081
01/29 2:00:00,1.623287324,0.5311662083,0.3000535618,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E-02,1.54E-02,7.62E-02,0.3495283574,0.2759763582
01/29 3:00:00,1.501616747,0.4874323972,0.2828125062,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.36E-02,1.10E-02,6.23E-02,0.3454758547,0.2590144587
01/29 4:00:00,1.642463642,0.4762187826,0.3622826162,0.00E+00,7.21E-02,0.00E+00,2.00E-03,2.00E-03,2.00E-03,5.36E-02,1.10E-02,5.40E-02,0.3406128514,0.2667367603
01/29 5:00:00,2.294545608,0.4822315214,0.674834709,0.00E+00,0.3256303205,0.00E+00,9.03E-03,9.03E-03,9.03E-03,5.36E-02,1.10E-02,6.58E-02,0.3277461554,0.3266276483
01/29 6:00:00,3.36233538,0.5403953181,1.145958085,0.00E+00,0.5389182389,0.00E+00,1.49E-02,1.49E-02,1.49E-02,5.36E-02,1.10E-02,8.01E-02,0.3657383681,0.581846019
01/29 7:00:00,4.797371273,0.742405831,1.662475847,0.00E+00,0.5730678221,0.00E+00,1.59E-02,1.59E-02,1.59E-02,0.123205778,2.53E-02,0.1403836552,0.4225747184,1.060299035
01/29 8:00:00,5.484236804,1.039918974,1.726351461,0.00E+00,0.4993347857,0.00E+00,1.39E-02,1.39E-02,1.39E-02,0.2517682913,5.16E-02,0.2285674738,0.4490172985,1.196086193
01/29 9:00:00,4.701417246,0.9913306228,1.374978696,0.00E+00,0.1806804539,0.00E+00,5.01E-03,5.01E-03,5.01E-03,0.2410547541,4.94E-02,0.301128191,0.3796181899,1.168148305
01/29 10:00:00,3.856609803,0.8617021294,1.085268134,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.123205778,2.53E-02,0.3750648542,0.3230857773,1.063012423
01/29 11:00:00,3.608072539,0.8642068404,0.9587564991,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.101778637,2.09E-02,0.3957931658,0.3306842198,0.9359773709
01/29 12:00:00,3.410655888,0.8821238034,0.8421347004,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.101778637,2.09E-02,0.4136088163,0.3307855324,0.8193485933
01/29 13:00:00,3.190884126,0.8625995957,0.7515811072,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.101778637,2.09E-02,0.3996567997,0.3252133412,0.7291788396
01/29 14:00:00,3.03027184,0.8356245957,0.698637293,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.101778637,2.09E-02,0.3614361047,0.3364590362,0.6754603675
01/29 15:00:00,2.919984261,0.8313574839,0.6484131426,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.1071354389,2.20E-02,0.3317680086,0.3554044863,0.6239311629
01/29 16:00:00,3.053119514,0.8915457974,0.6554728982,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.1339193152,2.75E-02,0.3399228606,0.3751604369,0.6296300331
01/29 17:00:00,3.645964714,1.119593974,0.7262096798,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.224984415,4.61E-02,0.3896389744,0.443749045,0.6956420996
01/29 18:00:00,4.75960135,1.538110341,0.8677952026,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.4178282183,8.57E-02,0.480422252,0.5390841709,0.8306604779
01/29 19:00:00,5.537412881,1.811789961,0.9996125487,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.6213855588,0.1274522988,0.4325943661,0.5852827016,0.9592954459
01/29 20:00:00,5.52402125,1.762819138,1.027536582,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.6588829724,0.1351433844,0.3495909304,0.6041268391,0.9859214038
01/29 21:00:00,5.130814995,1.634984377,0.959483553,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.5678178726,0.1164650298,0.3107305469,0.6248959154,0.9164377004
01/29 22:00:00,4.659953616,1.493870675,0.8646640846,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.4767527063,9.78E-02,0.2939493757,0.6103069057,0.8226231936
01/29 23:00:00,3.803738043,1.209910097,0.7176869319,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.3589037302,7.36E-02,0.2341742554,0.5281424136,0.6813059284
01/30 1052640:00:00,3.147724674,0.9255850713,0.6684665172,0.00E+00,0.1137580772,0.00E+00,3.16E-03,3.16E-03,3.16E-03,0.2464114895,5.05E-02,0.1514557483,0.4589459301,0.523094025
01/30 1:00:00,3.179663446,0.6519168305,0.9426050028,0.00E+00,0.5740197456,0.00E+00,1.59E-02,1.59E-02,1.59E-02,0.1285625134,2.64E-02,8.64E-02,0.3796181899,0.3424353205
01/30 2:00:00,3.45236522,0.551376103,1.170225693,0.00E+00,0.870885128,0.00E+00,2.42E-02,2.42E-02,2.42E-02,7.50E-02,1.54E-02,7.22E-02,0.3495283574,0.2752633612
01/30 3:00:00,3.954813242,0.5171769834,1.447310341,0.00E+00,1.16646518,0.00E+00,3.24E-02,3.24E-02,3.24E-02,5.36E-02,1.10E-02,5.97E-02,0.3454758547,0.2570471132
01/30 4:00:00,4.428967666,0.5116213219,1.683364144,0.00E+00,1.397609952,0.00E+00,3.88E-02,3.88E-02,3.88E-02,5.36E-02,1.10E-02,5.26E-02,0.3406128514,0.2622911317
01/30 5:00:00,4.922768688,0.5144518158,1.921834502,0.00E+00,1.583507744,0.00E+00,4.39E-02,4.39E-02,4.39E-02,5.36E-02,1.10E-02,6.32E-02,0.3277461554,0.3157500178
01/30 6:00:00,5.62449768,0.5669659039,2.219801368,0.00E+00,1.644509405,0.00E+00,4.56E-02,4.56E-02,4.56E-02,5.36E-02,1.10E-02,7.60E-02,0.3657383681,0.5500981353
01/30 7:00:00,6.488929959,0.7562005498,2.470040232,0.00E+00,1.453445854,0.00E+00,4.03E-02,4.03E-02,4.03E-02,0.123205778,2.53E-02,0.1297581345,0.4225747184,0.9874853878
01/30 8:00:00,6.787092317,1.038759499,2.358936789,0.00E+00,1.220426681,0.00E+00,3.39E-02,3.39E-02,3.39E-02,0.2517682913,5.16E-02,0.207406095,0.4490172985,1.107579626
01/30 9:00:00,6.405171867,0.9845624681,2.207954989,0.00E+00,1.106083959,0.00E+00,3.07E-02,3.07E-02,3.07E-02,0.2410547541,4.94E-02,0.2686908642,0.3796181899,1.075721093
01/30 10:00:00,4.412912185,0.8273652879,1.387061913,0.00E+00,0.3855402564,0.00E+00,1.07E-02,1.07E-02,1.07E-02,0.123205778,2.53E-02,0.3300337597,0.3230857773,0.979265946
01/30 11:00:00,4.907795083,0.8335657918,1.618983598,0.00E+00,0.7309453077,0.00E+00,2.03E-02,2.03E-02,2.03E-02,0.101778637,2.09E-02,0.3448768958,0.3306842198,0.8652591624
01/30 12:00:00,3.191136934,0.8296350019,0.7848640246,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.101778637,2.09E-02,0.3611200148,0.3307855324,0.7620779175
01/30 13:00:00,2.997322406,0.8147890513,0.7026107917,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.101778637,2.09E-02,0.3518462554,0.3252133412,0.680208524
01/30 14:00:00,2.856610882,0.7920365283,0.6553948815,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.101778637,2.09E-02,0.3178480374,0.3364590362,0.632217956
01/30 15:00:00,2.763351063,0.7922318804,0.6092221472,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.1071354389,2.20E-02,0.2926424051,0.3554044863,0.5847401675
01/30 16:00:00,2.901248638,0.8544867949,0.6165964625,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.1339193152,2.75E-02,0.3028638581,0.3751604369,0.5907535974
01/30 17:00:00,3.477812018,1.083676026,0.6780512794,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.224984415,4.61E-02,0.3537210264,0.443749045,0.6474836993
01/30 18:00:00,4.571822552,1.502758382,0.809257762,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.4178282183,8.57E-02,0.4450702935,0.5390841709,0.7721230374
01/30 19:00:00,5.314373833,1.777479618,0.9224033678,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.6213855588,0.1274522988,0.3982840231,0.5852827016,0.882086265
01/30 20:00:00,5.28292671,1.728574357,0.9412340935,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.6588829724,0.1351433844,0.3153461488,0.6041268391,0.8996189153
01/30 21:00:00,4.895694996,1.600128979,0.8767789517,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.5678178726,0.1164650298,0.2758751487,0.6248959154,0.8337330991
01/30 22:00:00,4.452246412,1.458263789,0.7964173685,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.4767527063,9.78E-02,0.2583424897,0.6103069057,0.7543764775
01/30 23:00:00,3.637619438,1.181616863,0.6629208641,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.3589037302,7.36E-02,0.2058810209,0.5281424136,0.6265398607
01/31 1052664:00:00,3.3763482,0.9143465154,0.789720534,0.00E+00,0.2686447578,0.00E+00,7.45E-03,7.45E-03,7.45E-03,0.2464114895,5.05E-02,0.1359208905,0.4589459301,0.4894613611
01/31 1:00:00,3.635858209,0.6579114103,1.158713224,0.00E+00,0.7901313206,0.00E+00,2.19E-02,2.19E-02,2.19E-02,0.1285625134,2.64E-02,8.64E-02,0.3796181899,0.3424319672
01/31 2:00:00,4.068940285,0.5594781146,1.462309202,0.00E+00,1.162972069,0.00E+00,3.23E-02,3.23E-02,3.23E-02,7.50E-02,1.54E-02,7.22E-02,0.3495283574,0.2752599297
01/31 3:00:00,4.592174956,0.5255521152,1.749240934,0.00E+00,1.468398422,0.00E+00,4.07E-02,4.07E-02,4.07E-02,5.36E-02,1.10E-02,5.97E-02,0.3454758547,0.257044465
01/31 4:00:00,5.141760266,0.520987642,2.021027804,0.00E+00,1.735276686,0.00E+00,4.81E-02,4.81E-02,4.81E-02,5.36E-02,1.10E-02,5.26E-02,0.3406128514,0.2622880582
01/31 5:00:00,5.679438297,0.5243947707,2.280283397,0.00E+00,1.94196283,0.00E+00,5.39E-02,5.39E-02,5.39E-02,5.36E-02,1.10E-02,6.32E-02,0.3277461554,0.3157438267
01/31 6:00:00,6.254520449,0.5752450495,2.518254461,0.00E+00,1.942982233,0.00E+00,5.39E-02,5.39E-02,5.39E-02,5.36E-02,1.10E-02,7.60E-02,0.3657383681,0.550078401
01/31 7:00:00,8.897104039,0.7878456399,3.610837092,0.00E+00,2.594288153,0.00E+00,7.20E-02,7.20E-02,7.20E-02,0.123205778,2.53E-02,0.1297581345,0.4225747184,0.9874399487
01/31 8:00:00,7.65659645,1.050186352,2.77083515,0.00E+00,1.632378012,0.00E+00,4.53E-02,4.53E-02,4.53E-02,0.2517682913,5.16E-02,0.207406095,0.4490172985,1.107526655
01/31 9:00:00,6.885707835,0.9908781623,2.435591584,0.00E+00,1.333772077,0.00E+00,3.70E-02,3.70E-02,3.70E-02,0.2410547541,4.94E-02,0.2686908642,0.3796181899,1.07566957
01/31 10:00:00,5.315018704,0.8392203666,1.814405015,0.00E+00,0.8129296302,0.00E+00,2.25E-02,2.25E-02,2.25E-02,0.123205778,2.53E-02,0.3300337597,0.3230857773,0.9792196739
01/31 11:00:00,5.003563229,0.8348252487,1.664348758,0.00E+00,0.7763501962,0.00E+00,2.15E-02,2.15E-02,2.15E-02,0.101778637,2.09E-02,0.3448768958,0.3306842198,0.8652194331
01/31 12:00:00,3.486242017,0.8334747278,0.9247371146,0.00E+00,0.1384265842,0.00E+00,3.84E-03,3.84E-03,3.84E-03,0.101778637,2.09E-02,0.3611200148,0.3307855324,0.7635244232
01/31 13:00:00,3.003451552,0.8147890513,0.7056753645,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.101778637,2.09E-02,0.3518462554,0.3252133412,0.6832730969
01/31 14:00:00,2.860279268,0.7920365283,0.6572290744,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.101778637,2.09E-02,0.3178480374,0.3364590362,0.6340521489
01/31 15:00:00,2.766238372,0.7922318804,0.6106658017,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.1071354389,2.20E-02,0.2926424051,0.3554044863,0.586183822
