Date/Time,Electricity Total [kWh] (Hourly),Electricity:Facility [kWh](Hourly),Gas:Facility [kWh](Hourly),Heating:Electricity [kWh](Hourly),Heating:Gas [kWh](Hourly),Cooling:Electricity [kWh](Hourly),HVACFan:Fans:Electricity [kWh](Hourly),Electricity:HVAC [kWh](Hourly),Fans:Electricity [kWh](Hourly),General:InteriorLights:Electricity [kWh](Hourly),General:ExteriorLights:Electricity [kWh](Hourly),Appl:InteriorEquipment:Electricity [kWh](Hourly),Misc:InteriorEquipment:Electricity [kWh](Hourly),Water Heater:WaterSystems:Gas [kWh](Hourly)
11/30 18:00:00,4.327461101,1.458205407,0.72870203,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.448361776,9.20E-02,0.448200887,0.454604314,0.697386687
11/30 19:00:00,4.941616996,1.679839446,0.830506076,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.613276543,0.125789047,0.402135745,0.493563075,0.796507064
11/30 20:00:00,4.812425024,1.583572451,0.8477244,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.613276543,0.125789047,0.3199777,0.509454148,0.812630735
11/30 21:00:00,4.54321615,1.50596796,0.79132769,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.566894284,0.116275593,0.280754568,0.526968504,0.755027551
11/30 22:00:00,4.130245498,1.370628667,0.719760788,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.479283349,9.83E-02,0.263298834,0.514665737,0.684308123
11/30 23:00:00,3.360275596,1.099746063,0.603287365,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.355597323,7.29E-02,0.210759979,0.445377239,0.572607627
12/1 1059984:00:00,2.597127052,0.84076107,0.478689241,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.247372051,5.07E-02,0.140551038,0.387024533,0.452029119
12/01 1:00:00,1.927209587,0.634658886,0.349564094,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.12745426,2.61E-02,8.64E-02,0.37961819,0.323414157
12/01 2:00:00,1.671937797,0.531216805,0.323446977,0.00E+00,3.18E-02,0.00E+00,8.81E-04,8.81E-04,8.81E-04,7.76E-02,1.59E-02,7.22E-02,0.349528357,0.267602658
12/01 3:00:00,1.977677566,0.486998211,0.514655774,0.00E+00,0.238987463,0.00E+00,6.63E-03,6.63E-03,6.63E-03,4.99E-02,1.02E-02,5.97E-02,0.345475855,0.251870263
12/01 4:00:00,2.341317391,0.480006328,0.698330636,0.00E+00,0.418354789,0.00E+00,1.16E-02,1.16E-02,1.16E-02,4.99E-02,1.02E-02,5.26E-02,0.340612851,0.256512787
12/01 5:00:00,2.769629131,0.482131438,0.905364139,0.00E+00,0.578822665,0.00E+00,1.61E-02,1.61E-02,1.61E-02,4.99E-02,1.02E-02,6.32E-02,0.327746155,0.303964734
12/01 6:00:00,3.385888165,0.540696834,1.155273395,0.00E+00,0.617227703,0.00E+00,1.71E-02,1.71E-02,1.71E-02,5.54E-02,1.14E-02,7.60E-02,0.365738368,0.512851865
12/01 7:00:00,4.247729284,0.720966742,1.411683709,0.00E+00,0.4801554,0.00E+00,1.33E-02,1.33E-02,1.33E-02,0.116371261,2.39E-02,0.129758135,0.422574718,0.902419319
12/01 8:00:00,4.637389122,0.997299835,1.350746194,0.00E+00,0.311590882,0.00E+00,8.64E-03,8.64E-03,8.64E-03,0.238283988,4.89E-02,0.207406095,0.449017299,1.008224829
12/01 9:00:00,4.331390922,0.950100218,1.229984533,0.00E+00,0.224809784,0.00E+00,6.24E-03,6.24E-03,6.24E-03,0.232742521,4.77E-02,0.268690864,0.37961819,0.979024812
12/01 10:00:00,3.433468492,0.821790922,0.913629742,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.12745426,2.61E-02,0.33003376,0.323085777,0.891374031
12/01 11:00:00,3.611152594,0.822618755,0.996781795,0.00E+00,0.183814142,0.00E+00,5.10E-03,5.10E-03,5.10E-03,0.105288261,2.16E-02,0.344876896,0.33068422,0.790188525
12/01 12:00:00,3.071480541,0.833864484,0.720804178,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.105288261,2.16E-02,0.361120015,0.330785532,0.698018071
12/01 13:00:00,2.892859969,0.819018534,0.646147923,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.105288261,2.16E-02,0.351846255,0.325213341,0.623745655
12/01 14:00:00,2.765064048,0.796266011,0.605389814,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.105288261,2.16E-02,0.317848037,0.336459036,0.582212889
12/01 15:00:00,2.697082783,0.803362059,0.564942276,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.116371261,2.39E-02,0.292642405,0.355404486,0.540460296
12/01 16:00:00,2.875307292,0.886764292,0.571329189,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.160703192,3.30E-02,0.302863858,0.375160437,0.545486324
12/01 17:00:00,3.52663981,1.159806388,0.626336773,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.288157385,5.91E-02,0.353721026,0.443749045,0.595769193
12/01 18:00:00,4.648352029,1.606936773,0.74334411,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.50427544,0.103431857,0.445070293,0.539084171,0.706209385
12/01 19:00:00,5.265093893,1.830013935,0.845229081,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.664978565,0.136393609,0.398284023,0.585282702,0.804911978
12/01 20:00:00,5.03267822,1.682495453,0.862188752,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.620646701,0.127300752,0.315346149,0.604126839,0.820573574
12/01 21:00:00,4.744978113,1.597012522,0.804536967,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.565231837,0.115934609,0.275875149,0.624895915,0.761491114
12/01 22:00:00,4.32230096,1.458041168,0.731691656,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.476567975,9.77E-02,0.25834249,0.610306906,0.689650765
12/01 23:00:00,3.528281128,1.176496976,0.613393236,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.354655248,7.27E-02,0.205881021,0.528142414,0.577012233
12/02 1060008:00:00,2.747600527,0.910456437,0.486712349,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.249366987,5.11E-02,0.13592089,0.45894593,0.455097934
12/02 1:00:00,2.047189472,0.642225388,0.401027342,0.00E+00,3.58E-02,0.00E+00,9.93E-04,9.93E-04,9.93E-04,0.12745426,2.61E-02,9.29E-02,0.37961819,0.339085292
12/02 2:00:00,2.297093036,0.543102221,0.616189831,0.00E+00,0.317955258,0.00E+00,8.82E-03,8.82E-03,8.82E-03,7.76E-02,1.59E-02,7.62E-02,0.349528357,0.274157369
12/02 3:00:00,2.562325214,0.497103472,0.789421967,0.00E+00,0.509155596,0.00E+00,1.41E-02,1.41E-02,1.41E-02,4.99E-02,1.02E-02,6.23E-02,0.345475855,0.256468324
12/02 4:00:00,2.84356839,0.487806398,0.935256101,0.00E+00,0.650331941,0.00E+00,1.80E-02,1.80E-02,1.80E-02,4.99E-02,1.02E-02,5.40E-02,0.340612851,0.261461099
12/02 5:00:00,3.163100327,0.489639202,1.089845855,0.00E+00,0.753187945,0.00E+00,2.09E-02,2.09E-02,2.09E-02,4.99E-02,1.02E-02,6.58E-02,0.327746155,0.31408117
12/02 6:00:00,4.057249267,0.552732029,1.470886349,0.00E+00,0.90341985,0.00E+00,2.51E-02,2.51E-02,2.51E-02,5.54E-02,1.14E-02,8.01E-02,0.365738368,0.542272671
12/02 7:00:00,6.363384037,0.757337044,2.407313175,0.00E+00,1.408284671,0.00E+00,3.91E-02,3.91E-02,3.91E-02,0.116371261,2.39E-02,0.140383655,0.422574718,0.969919513
12/02 8:00:00,7.185266018,1.049239099,2.54199432,0.00E+00,1.421169406,0.00E+00,3.94E-02,3.94E-02,3.94E-02,0.238283988,4.89E-02,0.228567474,0.449017299,1.089894432
12/02 9:00:00,5.952674853,1.000757947,1.97168897,0.00E+00,0.881676465,0.00E+00,2.45E-02,2.45E-02,2.45E-02,0.232742521,4.77E-02,0.301128191,0.37961819,1.063862569
12/02 10:00:00,5.635819507,0.892503855,1.918383236,0.00E+00,0.925860141,0.00E+00,2.57E-02,2.57E-02,2.57E-02,0.12745426,2.61E-02,0.375064854,0.323085777,0.970267384
12/02 11:00:00,5.350767959,0.893287268,1.776097086,0.00E+00,0.895905487,0.00E+00,2.49E-02,2.49E-02,2.49E-02,0.105288261,2.16E-02,0.395793166,0.33068422,0.857412471
12/02 12:00:00,6.787567585,0.932288727,2.434541178,0.00E+00,1.656026055,0.00E+00,4.59E-02,4.59E-02,4.59E-02,0.105288261,2.16E-02,0.413608816,0.330785532,0.755729016
12/02 13:00:00,5.436671593,0.897578131,1.808818664,0.00E+00,1.108539098,0.00E+00,3.07E-02,3.07E-02,3.07E-02,0.105288261,2.16E-02,0.3996568,0.325213341,0.677877298
12/02 14:00:00,5.210093301,0.869575185,1.72490582,0.00E+00,1.071480467,0.00E+00,2.97E-02,2.97E-02,2.97E-02,0.105288261,2.16E-02,0.361436105,0.336459036,0.630248427
12/02 15:00:00,5.187375182,0.87301702,1.709948193,0.00E+00,1.10061882,0.00E+00,3.05E-02,3.05E-02,3.05E-02,0.116371261,2.39E-02,0.331768009,0.355404486,0.584847393
12/02 16:00:00,5.431599996,0.955263363,1.749596504,0.00E+00,1.13345102,0.00E+00,3.14E-02,3.14E-02,3.14E-02,0.160703192,3.30E-02,0.339922861,0.375160437,0.590302619
12/02 17:00:00,5.859768267,1.224036541,1.700376951,0.00E+00,1.020687909,0.00E+00,2.83E-02,2.83E-02,2.83E-02,0.288157385,5.91E-02,0.389638974,0.443749045,0.649121462
12/02 18:00:00,6.378764289,1.662500089,1.532792602,0.00E+00,0.728642928,0.00E+00,2.02E-02,2.02E-02,2.02E-02,0.50427544,0.103431857,0.480422252,0.539084171,0.76701495
12/02 19:00:00,7.729668066,1.893728357,1.984403785,0.00E+00,1.060051222,0.00E+00,2.94E-02,2.94E-02,2.94E-02,0.664978565,0.136393609,0.432594366,0.585282702,0.88403546
12/02 20:00:00,6.023201378,1.726524751,1.303643292,0.00E+00,0.352743188,0.00E+00,9.78E-03,9.78E-03,9.78E-03,0.620646701,0.127300752,0.34959093,0.604126839,0.909284925
12/02 21:00:00,5.694091813,1.641211387,1.225556685,0.00E+00,0.336842831,0.00E+00,9.34E-03,9.34E-03,9.34E-03,0.565231837,0.115934609,0.310730547,0.624895915,0.845668002
12/02 22:00:00,5.344947717,1.504278356,1.186192997,0.00E+00,0.383234757,0.00E+00,1.06E-02,1.06E-02,1.06E-02,0.476567975,9.77E-02,0.293949376,0.610306906,0.76091735
12/02 23:00:00,4.841832028,1.219837749,1.211851683,0.00E+00,0.542481267,0.00E+00,1.50E-02,1.50E-02,1.50E-02,0.354655248,7.27E-02,0.234174255,0.528142414,0.632989412
12/03 1060032:00:00,4.156330666,0.943153784,1.141161316,0.00E+00,0.618727722,0.00E+00,1.72E-02,1.72E-02,1.72E-02,0.249366987,5.11E-02,0.151455748,0.45894593,0.490819179
12/03 1:00:00,3.762445606,0.664737162,1.213642965,0.00E+00,0.847367729,0.00E+00,2.35E-02,2.35E-02,2.35E-02,0.12745426,2.61E-02,9.29E-02,0.37961819,0.3401253
12/03 2:00:00,3.686252638,0.561348264,1.27422661,0.00E+00,0.975746341,0.00E+00,2.71E-02,2.71E-02,2.71E-02,7.76E-02,1.59E-02,7.62E-02,0.349528357,0.274403066
12/03 3:00:00,3.70302445,0.51208732,1.329779661,0.00E+00,1.049340749,0.00E+00,2.91E-02,2.91E-02,2.91E-02,4.99E-02,1.02E-02,6.23E-02,0.345475855,0.256640865
12/03 4:00:00,3.782200645,0.500132249,1.379809303,0.00E+00,1.0946932,0.00E+00,3.04E-02,3.04E-02,3.04E-02,4.99E-02,1.02E-02,5.40E-02,0.340612851,0.261653042
12/03 5:00:00,3.985934135,0.500441186,1.479661767,0.00E+00,1.142612031,0.00E+00,3.17E-02,3.17E-02,3.17E-02,4.99E-02,1.02E-02,6.58E-02,0.327746155,0.314472996
12/03 6:00:00,4.395724931,0.557148134,1.631316128,0.00E+00,1.062625563,0.00E+00,2.95E-02,2.95E-02,2.95E-02,5.54E-02,1.14E-02,8.01E-02,0.365738368,0.543496738
12/03 7:00:00,5.202998113,0.742019101,1.857879184,0.00E+00,0.856055039,0.00E+00,2.37E-02,2.37E-02,2.37E-02,0.116371261,2.39E-02,0.140383655,0.422574718,0.972715155
12/03 8:00:00,5.444357184,1.026274326,1.71737229,0.00E+00,0.593262642,0.00E+00,1.65E-02,1.65E-02,1.65E-02,0.238283988,4.89E-02,0.228567474,0.449017299,1.093179165
12/03 9:00:00,4.097813833,0.976301691,1.093236588,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.232742521,4.77E-02,0.301128191,0.37961819,1.067086652
12/03 10:00:00,3.68228604,0.866822016,0.993007422,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.12745426,2.61E-02,0.375064854,0.323085777,0.970751711
12/03 11:00:00,3.460272322,0.868436323,0.88062474,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.105288261,2.16E-02,0.395793166,0.33068422,0.857845612
12/03 12:00:00,3.287210849,0.886353286,0.776180531,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.105288261,2.16E-02,0.413608816,0.330785532,0.753394423
12/03 13:00:00,3.083174016,0.866829078,0.693494402,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.105288261,2.16E-02,0.3996568,0.325213341,0.671092134
12/03 14:00:00,2.930730873,0.839854078,0.644635159,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.105288261,2.16E-02,0.361436105,0.336459036,0.621458234
12/03 15:00:00,2.84330327,0.842487663,0.598926915,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.116371261,2.39E-02,0.331768009,0.355404486,0.574444936
12/03 16:00:00,3.015370648,0.923823295,0.604301864,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.160703192,3.30E-02,0.339922861,0.375160437,0.578458999
12/03 17:00:00,3.681891686,1.195724336,0.668044763,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.288157385,5.91E-02,0.389638974,0.443749045,0.637477183
12/03 18:00:00,4.822599141,1.642288732,0.795115707,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.50427544,0.103431857,0.480422252,0.539084171,0.757980982
12/03 19:00:00,5.472476648,1.864324278,0.914610115,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.664978565,0.136393609,0.432594366,0.585282702,0.874293013
12/03 20:00:00,5.258761412,1.716740234,0.940985567,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.620646701,0.127300752,0.34959093,0.604126839,0.899370389
12/03 21:00:00,4.964552059,1.63186792,0.879468542,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.565231837,0.115934609,0.310730547,0.624895915,0.836422689
12/03 22:00:00,4.520798226,1.493648054,0.795333403,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.476567975,9.77E-02,0.293949376,0.610306906,0.753292512
12/03 23:00:00,3.68519121,1.20479021,0.663555043,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.354655248,7.27E-02,0.234174255,0.528142414,0.62717404
12/04 1060056:00:00,2.840194508,0.925991294,0.517474482,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.249366987,5.11E-02,0.151455748,0.45894593,0.485860067
12/04 1:00:00,1.934088359,0.634658886,0.35300348,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.12745426,2.61E-02,8.64E-02,0.37961819,0.326853543
12/04 2:00:00,1.835392584,0.533374893,0.400873269,0.00E+00,0.109568691,0.00E+00,3.04E-03,3.04E-03,3.04E-03,7.76E-02,1.59E-02,7.22E-02,0.349528357,0.267227374
12/04 3:00:00,2.49489931,0.493785483,0.75971801,0.00E+00,0.483676511,0.00E+00,1.34E-02,1.34E-02,1.34E-02,4.99E-02,1.02E-02,5.97E-02,0.345475855,0.252243451
12/04 4:00:00,3.225538177,0.491611736,1.117238325,0.00E+00,0.83674322,0.00E+00,2.32E-02,2.32E-02,2.32E-02,4.99E-02,1.02E-02,5.26E-02,0.340612851,0.257032045
12/04 5:00:00,3.819454456,0.49590125,1.402841896,0.00E+00,1.075240388,0.00E+00,2.98E-02,2.98E-02,2.98E-02,4.99E-02,1.02E-02,6.32E-02,0.327746155,0.305024767
12/04 6:00:00,4.502103537,0.555275217,1.68419189,0.00E+00,1.142795363,0.00E+00,3.17E-02,3.17E-02,3.17E-02,5.54E-02,1.14E-02,7.60E-02,0.365738368,0.516202699
12/04 7:00:00,6.905870044,0.755695248,2.671339836,0.00E+00,1.732158417,0.00E+00,4.80E-02,4.80E-02,4.80E-02,0.116371261,2.39E-02,0.129758135,0.422574718,0.910072429
12/04 8:00:00,5.438765606,1.007596625,1.730896041,0.00E+00,0.682802109,0.00E+00,1.89E-02,1.89E-02,1.89E-02,0.238283988,4.89E-02,0.207406095,0.449017299,1.017163449
12/04 9:00:00,3.87168655,0.943864364,1.012610274,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.232742521,4.77E-02,0.268690864,0.37961819,0.986460337
12/04 10:00:00,3.440738871,0.821790922,0.917264931,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.12745426,2.61E-02,0.33003376,0.323085777,0.895009221
12/04 11:00:00,3.219456774,0.817520053,0.811133236,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.105288261,2.16E-02,0.344876896,0.33068422,0.788354108
12/04 12:00:00,3.059447,0.833864484,0.714787408,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.105288261,2.16E-02,0.361120015,0.330785532,0.6920013
12/04 13:00:00,2.880355431,0.819018534,0.639895654,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.105288261,2.16E-02,0.351846255,0.325213341,0.617493386
12/04 14:00:00,2.748525556,0.796266011,0.597120568,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.105288261,2.16E-02,0.317848037,0.336459036,0.573943643
12/04 15:00:00,2.677562694,0.803362059,0.555182231,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.116371261,2.39E-02,0.292642405,0.355404486,0.530700252
12/04 16:00:00,2.858125227,0.886764292,0.562738157,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.160703192,3.30E-02,0.302863858,0.375160437,0.536895291
12/04 17:00:00,3.513637448,1.159806388,0.619835592,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.288157385,5.91E-02,0.353721026,0.443749045,0.589268012
12/04 18:00:00,4.635685285,1.606936773,0.737010738,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.50427544,0.103431857,0.445070293,0.539084171,0.699876013
12/04 19:00:00,5.255087102,1.830013935,0.840225685,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.664978565,0.136393609,0.398284023,0.585282702,0.799908583
12/04 20:00:00,5.024658088,1.682495453,0.858178686,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.620646701,0.127300752,0.315346149,0.604126839,0.816563508
12/04 21:00:00,4.737413678,1.597012522,0.800754749,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.565231837,0.115934609,0.275875149,0.624895915,0.757708897
12/04 22:00:00,4.31517746,1.458041168,0.728129906,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.476567975,9.77E-02,0.25834249,0.610306906,0.686089015
12/04 23:00:00,3.521125992,1.176496976,0.609815668,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.354655248,7.27E-02,0.205881021,0.528142414,0.573434665
12/05 1060080:00:00,2.737800705,0.910456437,0.481812438,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.249366987,5.11E-02,0.13592089,0.45894593,0.450198023
12/05 1:00:00,1.919525965,0.634658886,0.345722283,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.12745426,2.61E-02,8.64E-02,0.37961819,0.319572346
12/05 2:00:00,1.595615421,0.530335638,0.287064315,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.76E-02,1.59E-02,7.22E-02,0.349528357,0.262987111
12/05 3:00:00,1.463905816,0.480369092,0.271029458,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.99E-02,1.02E-02,5.97E-02,0.345475855,0.247231411
12/05 4:00:00,1.452151745,0.468401854,0.27695005,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.99E-02,1.02E-02,5.26E-02,0.340612851,0.25348699
12/05 5:00:00,1.546244286,0.466075849,0.325849511,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.99E-02,1.02E-02,6.32E-02,0.327746155,0.303272771
12/05 6:00:00,2.09007302,0.523575952,0.541576264,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.54E-02,1.14E-02,7.60E-02,0.365738368,0.516382436
12/05 7:00:00,3.253870824,0.707648021,0.94136384,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.116371261,2.39E-02,0.129758135,0.422574718,0.912254849
12/05 8:00:00,4.001218837,0.988656816,1.049942561,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.238283988,4.89E-02,0.207406095,0.449017299,1.019012078
12/05 9:00:00,3.872751276,0.943864364,1.013142637,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.232742521,4.77E-02,0.268690864,0.37961819,0.9869927
12/05 10:00:00,3.440942898,0.821790922,0.917366945,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.12745426,2.61E-02,0.33003376,0.323085777,0.895111234
12/05 11:00:00,3.223220128,0.817520053,0.813014913,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.105288261,2.16E-02,0.344876896,0.33068422,0.790235785
12/05 12:00:00,3.066647677,0.833864484,0.718387746,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.105288261,2.16E-02,0.361120015,0.330785532,0.695601639
12/05 13:00:00,2.889163647,0.819018534,0.644299762,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.105288261,2.16E-02,0.351846255,0.325213341,0.621897494
12/05 14:00:00,2.757524814,0.796266011,0.601620197,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.105288261,2.16E-02,0.317848037,0.336459036,0.578443272
12/05 15:00:00,2.682662065,0.803362059,0.557731917,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.116371261,2.39E-02,0.292642405,0.355404486,0.533249937
12/05 16:00:00,2.862322516,0.886764292,0.564836801,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.160703192,3.30E-02,0.302863858,0.375160437,0.538993936
12/05 17:00:00,3.517050088,1.159806388,0.621541912,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.288157385,5.91E-02,0.353721026,0.443749045,0.590974332
12/05 18:00:00,4.643487697,1.606936773,0.740911944,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.50427544,0.103431857,0.445070293,0.539084171,0.703777219
12/05 19:00:00,5.263207395,1.830013935,0.844285832,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.664978565,0.136393609,0.398284023,0.585282702,0.803968729
12/05 20:00:00,5.033207944,1.682495453,0.862453614,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.620646701,0.127300752,0.315346149,0.604126839,0.820838436
12/05 21:00:00,4.746730866,1.597012522,0.805413343,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.565231837,0.115934609,0.275875149,0.624895915,0.762367491
12/05 22:00:00,4.323426298,1.458041168,0.732254325,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.476567975,9.77E-02,0.25834249,0.610306906,0.690213434
12/05 23:00:00,3.526419836,1.176496976,0.61246259,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.354655248,7.27E-02,0.205881021,0.528142414,0.576081587
12/06 1060104:00:00,2.743122159,0.910456437,0.484473165,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.249366987,5.11E-02,0.13592089,0.45894593,0.45285875
12/06 1:00:00,1.929102625,0.634658886,0.350510613,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.12745426,2.61E-02,8.64E-02,0.37961819,0.324360676
12/06 2:00:00,1.600045079,0.530335638,0.289279144,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.76E-02,1.59E-02,7.22E-02,0.349528357,0.26520194
12/06 3:00:00,1.469971886,0.480369092,0.274062493,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.99E-02,1.02E-02,5.97E-02,0.345475855,0.250264446
12/06 4:00:00,1.45616323,0.468401854,0.278955793,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.99E-02,1.02E-02,5.26E-02,0.340612851,0.255492732
12/06 5:00:00,1.923542654,0.470976593,0.504698323,0.00E+00,0.176677526,0.00E+00,4.90E-03,4.90E-03,4.90E-03,4.99E-02,1.02E-02,6.32E-02,0.327746155,0.305444057
12/06 6:00:00,2.693746264,0.531456025,0.827652849,0.00E+00,0.284085813,0.00E+00,7.88E-03,7.88E-03,7.88E-03,5.54E-02,1.14E-02,7.60E-02,0.365738368,0.518373209
12/06 7:00:00,4.736605544,0.727058958,1.643925731,0.00E+00,0.699786848,0.00E+00,1.94E-02,1.94E-02,1.94E-02,0.116371261,2.39E-02,0.129758135,0.422574718,0.915029893
12/06 8:00:00,4.297866757,0.992451426,1.190684216,0.00E+00,0.136800097,0.00E+00,3.79E-03,3.79E-03,3.79E-03,0.238283988,4.89E-02,0.207406095,0.449017299,1.022953636
