Date/Time,Electricity:Facility [kWh](Hourly),Gas:Facility [kWh](Hourly),Heating:Electricity [kWh](Hourly),Heating:Gas [kWh](Hourly),Cooling:Electricity [kWh](Hourly),HVACFan:Fans:Electricity [kWh](Hourly),Electricity:HVAC [kWh](Hourly),Fans:Electricity [kWh](Hourly),General:InteriorLights:Electricity [kWh](Hourly),General:ExteriorLights:Electricity [kWh](Hourly),Appl:InteriorEquipment:Electricity [kWh](Hourly),Misc:InteriorEquipment:Electricity [kWh](Hourly),Water Heater:WaterSystems:Gas [kWh](Hourly) 
 11/20  07:00:00,0.684288689886139,3.09989579286873,0.000000000000000E+000,2.20290016532094,0.000000000000000E+000,6.110482967884241E-002,6.110482967884241E-002,6.110482967884241E-002,9.791810355942018E-002,2.008397258151521E-002,0.133753719414558,0.356353052591803,0.872448306002111 
 11/20  08:00:00,0.928613058287630,3.29771557315107,0.000000000000000E+000,2.29841268864780,0.000000000000000E+000,6.375419008198821E-002,6.375419008198821E-002,6.375419008198821E-002,0.190682622720976,3.911088105302981E-002,0.211338511280563,0.378651817091075,0.973219516224557 
 11/20  09:00:00,0.870787965242404,2.38520074297388,0.000000000000000E+000,1.41819259648043,0.000000000000000E+000,3.933833154309422E-002,3.933833154309422E-002,3.933833154309422E-002,0.185529038323112,3.805383058239011E-002,0.272663512968407,0.320128239765401,0.944956165234352 
 11/20  10:00:00,0.777357668990596,2.01900329397060,0.000000000000000E+000,1.13840830132597,0.000000000000000E+000,3.157757507697569E-002,3.157757507697569E-002,3.157757507697569E-002,0.103071687957284,2.114102305215491E-002,0.334037351732395,0.272455019111786,0.861826973366458 
 11/20  11:00:00,0.801464104373598,2.69925700465411,0.000000000000000E+000,1.91562458864238,0.000000000000000E+000,5.313627737666540E-002,5.313627737666540E-002,5.313627737666540E-002,8.761093476369174E-002,1.796985800087490E-002,0.348809312112515,0.278862710059853,0.764423003994197 
 11/20  12:00:00,0.821621791099051,2.75524363865223,0.000000000000000E+000,2.05792897987498,0.000000000000000E+000,5.708356728371979E-002,5.708356728371979E-002,5.708356728371979E-002,8.761093476369174E-002,1.796985800087490E-002,0.364934273051607,0.278948145939160,0.678099361523180 
 11/20  13:00:00,0.786575205041208,1.92379257320201,0.000000000000000E+000,1.29411883506118,0.000000000000000E+000,3.589672934137467E-002,3.589672934137467E-002,3.589672934137467E-002,8.761093476369174E-002,1.796985800087490E-002,0.355773498298021,0.274249172577245,0.610782128895648 
 11/20  14:00:00,0.761374001777048,1.85396313760153,0.000000000000000E+000,1.26298186159399,0.000000000000000E+000,3.503304087724056E-002,3.503304087724056E-002,3.503304087724056E-002,8.761093476369174E-002,1.796985800087490E-002,0.321952600894858,0.283732555180382,0.571436405508075 
 11/20  15:00:00,0.764888745597140,1.82819754205210,0.000000000000000E+000,1.27569084192850,0.000000000000000E+000,3.538556710196770E-002,3.538556710196770E-002,3.538556710196770E-002,9.791810355942018E-002,2.008397258151521E-002,0.296717025683342,0.299709064610896,0.531861290393972 
 11/20  16:00:00,0.842035102022282,1.86097787819755,0.000000000000000E+000,1.30190745091137,0.000000000000000E+000,3.611277274291064E-002,3.611277274291064E-002,3.611277274291064E-002,0.139146778742334,2.854037634663281E-002,0.306791101054537,0.316369061075869,0.537277396434184 
 11/20  17:00:00,1.08567286506037,1.86375424731591,0.000000000000000E+000,1.25256532007902,0.000000000000000E+000,3.474410313728527E-002,3.474410313728527E-002,3.474410313728527E-002,0.252525635495347,5.179548670070621E-002,0.357323476299952,0.374209151367082,0.585411591257479 
 11/20  18:00:00,1.50897993747259,2.55099514280910,0.000000000000000E+000,1.83048085616843,0.000000000000000E+000,5.077453018859721E-002,5.077453018859721E-002,5.077453018859721E-002,0.448361776116323,9.196341822437572E-002,0.448200887087803,0.454604313795488,0.689198943091255 
 11/20  19:00:00,1.72772577048735,2.54609829673366,0.000000000000000E+000,1.72635767306221,0.000000000000000E+000,4.788632423651430E-002,4.788632423651430E-002,4.788632423651430E-002,0.613276543345842,0.125789046924207,0.402135745161050,0.493563074759733,0.785741612266629 
 11/20  20:00:00,1.60608228824565,1.64865015060262,0.000000000000000E+000,0.811505806517020,0.000000000000000E+000,2.250983720062955E-002,2.250983720062955E-002,2.250983720062955E-002,0.613276543345842,0.125789046924207,0.319977700404031,0.509454148310937,0.802050678687138 
 11/20  21:00:00,1.52358787915928,1.41635186734852,0.000000000000000E+000,0.635218573692700,0.000000000000000E+000,1.761991912542019E-002,1.761991912542019E-002,1.761991912542019E-002,0.566894283765064,0.116275592688450,0.280754567951364,0.526968503568985,0.744833154769742 
 11/20  22:00:00,1.38827822965709,1.34710673599698,0.000000000000000E+000,0.636287257640138,0.000000000000000E+000,1.764956266152625E-002,1.764956266152625E-002,1.764956266152625E-002,0.479283349001372,9.830573468757482E-002,0.263298834297921,0.514665736948699,0.675366813530366 
 11/20  23:00:00,1.12154695657489,1.38283697218282,0.000000000000000E+000,0.785947574013828,0.000000000000000E+000,2.180089384105965E-002,2.180089384105965E-002,2.180089384105965E-002,0.355597323452631,7.293650975286112E-002,0.210759978638061,0.445377238830273,0.566209660164266 
 11/20  24:00:00,0.867923418000204,1.45435488004732,0.000000000000000E+000,0.979234220502244,0.000000000000000E+000,2.716234770937351E-002,2.716234770937351E-002,2.716234770937351E-002,0.247372051097483,5.073843623006651E-002,0.140551037640066,0.387024533263215,0.448460538086916 
 11/21  01:00:00,0.613842891755593,1.51614632705227,0.000000000000000E+000,1.17098035103623,0.000000000000000E+000,3.248107019725787E-002,3.248107019725787E-002,3.248107019725787E-002,0.128839609946605,2.642627540535341E-002,9.089268438097377E-002,0.320128239765401,0.323113994756942 
 11/21  02:00:00,0.517352340081910,1.64509766337364,0.000000000000000E+000,1.35920922592945,0.000000000000000E+000,3.770222979498054E-002,3.770222979498054E-002,3.770222979498054E-002,7.730376596796329E-002,1.585575705959550E-002,7.666179158831476E-002,0.294753783611058,0.265584371433005 
 11/21  03:00:00,0.473622336158505,1.74861889480230,0.000000000000000E+000,1.47832889929407,0.000000000000000E+000,4.100641373709919E-002,4.100641373709919E-002,4.100641373709919E-002,5.153583732885577E-002,1.057050879820527E-002,6.409821579558966E-002,0.291336348438756,0.250221338958053 
 11/21  04:00:00,0.464426134577383,1.82996636090943,0.000000000000000E+000,1.55550974333937,0.000000000000000E+000,4.314728348875695E-002,4.314728348875695E-002,4.314728348875695E-002,5.153583732885577E-002,1.057050879820527E-002,5.686206666957333E-002,0.287235426231993,0.254670452373076 
 11/21  05:00:00,0.465411646250914,1.92597861633229,0.000000000000000E+000,1.60673416412161,0.000000000000000E+000,4.456816472367214E-002,4.456816472367214E-002,4.456816472367214E-002,5.153583732885577E-002,1.057050879820527E-002,6.727705378024802E-002,0.276385069559933,0.300205712052364 
 11/21  06:00:00,0.514330899248324,2.05321850629467,0.000000000000000E+000,1.53100374472178,0.000000000000000E+000,4.246752736761693E-002,4.246752736761693E-002,4.246752736761693E-002,5.668942837650642E-002,1.162755926884497E-002,8.004784787508873E-002,0.308423524300266,0.500969057717706 
 11/21  07:00:00,0.660207452162356,2.23457046603508,0.000000000000000E+000,1.33474354265018,0.000000000000000E+000,3.702359195505876E-002,3.702359195505876E-002,3.702359195505876E-002,9.791810355942018E-002,2.008397258151521E-002,0.133753719414558,0.356353052591803,0.875279601839207 
 11/21  08:00:00,0.921001143477134,3.02660406784357,0.000000000000000E+000,2.02399430825813,0.000000000000000E+000,5.614227527149011E-002,5.614227527149011E-002,5.614227527149011E-002,0.190682622720976,3.911088105302981E-002,0.211338511280563,0.378651817091075,0.976526391306735 
 11/21  09:00:00,0.869542662029973,2.34352450443186,0.000000000000000E+000,1.37329796757863,0.000000000000000E+000,3.809302833066301E-002,3.809302833066301E-002,3.809302833066301E-002,0.185529038323112,3.805383058239011E-002,0.272663512968407,0.320128239765401,0.948174555594135 
 11/21  10:00:00,0.779918925964797,2.11422999778267,0.000000000000000E+000,1.23074459358886,0.000000000000000E+000,3.413883205117796E-002,3.413883205117796E-002,3.413883205117796E-002,0.103071687957284,2.114102305215491E-002,0.334037351732395,0.272455019111786,0.864717384915652 
 11/21  11:00:00,0.797266026131266,2.55039318505918,0.000000000000000E+000,1.76427898629522,0.000000000000000E+000,4.893819913433271E-002,4.893819913433271E-002,4.893819913433271E-002,8.761093476369174E-002,1.796985800087490E-002,0.348809312112515,0.278862710059853,0.766904786746422 
 11/21  12:00:00,0.786740466189800,1.49983462707331,0.000000000000000E+000,0.800416655349029,0.000000000000000E+000,2.220224237446802E-002,2.220224237446802E-002,2.220224237446802E-002,8.761093476369174E-002,1.796985800087490E-002,0.364934273051607,0.278948145939160,0.680202674470221 
 11/21  13:00:00,0.760472124722363,0.984554079723831,0.000000000000000E+000,0.353072435750528,0.000000000000000E+000,9.793649022531587E-003,9.793649022531587E-003,9.793649022531587E-003,8.761093476369174E-002,1.796985800087490E-002,0.355773498298021,0.274249172577245,0.612590034728116 
 11/21  14:00:00,0.732362306648527,0.809678390162972,0.000000000000000E+000,0.217076516128471,0.000000000000000E+000,6.021345748718605E-003,6.021345748718605E-003,6.021345748718605E-003,8.761093476369174E-002,1.796985800087490E-002,0.321952600894858,0.283732555180382,0.573057003535042 
 11/21  15:00:00,0.729503178495170,0.553858345363130,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,9.791810355942018E-002,2.008397258151521E-002,0.296717025683342,0.299709064610896,0.533212935633499 
 11/21  16:00:00,0.805922329279373,0.560299252333793,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.139146778742334,2.854037634663281E-002,0.306791101054537,0.316369061075869,0.538506221481794 
 11/21  17:00:00,1.05126794286036,0.624824686740663,0.000000000000000E+000,1.222786720310408E-002,0.000000000000000E+000,3.391809372679050E-004,3.391809372679050E-004,3.391809372679050E-004,0.252525635495347,5.179548670070621E-002,0.357323476299952,0.374209151367082,0.586819483558145 
 11/21  18:00:00,1.47762028715488,1.42248312005049,0.000000000000000E+000,0.699928995826515,0.000000000000000E+000,1.941487987088672E-002,1.941487987088672E-002,1.941487987088672E-002,0.448361776116323,9.196341822437572E-002,0.448200887087803,0.454604313795488,0.691238780674554 
 11/21  19:00:00,1.68137792842620,0.877671314670021,0.000000000000000E+000,5.546407143708720E-002,0.000000000000000E+000,1.538482175366589E-003,1.538482175366589E-003,1.538482175366589E-003,0.613276543345842,0.125789046924207,0.402135745161050,0.493563074759733,0.788208231828120 
 11/21  20:00:00,1.58451593099142,0.873673157336311,0.000000000000000E+000,3.401354918803842E-002,0.000000000000000E+000,9.434799464029393E-004,9.434799464029393E-004,9.434799464029393E-004,0.613276543345842,0.125789046924207,0.319977700404031,0.509454148310937,0.804565942749814 
 11/21  21:00:00,1.51362528106555,1.05947943251072,0.000000000000000E+000,0.276055327464030,0.000000000000000E+000,7.657321031690563E-003,7.657321031690563E-003,7.657321031690563E-003,0.566894283765064,0.116275592688450,0.280754567951364,0.526968503568985,0.747123966160611 
 11/21  22:00:00,1.38630075622967,1.27782983580503,0.000000000000000E+000,0.564997041088002,0.000000000000000E+000,1.567208923410408E-002,1.567208923410408E-002,1.567208923410408E-002,0.479283349001372,9.830573468757482E-002,0.263298834297921,0.514665736948699,0.677380129890543 
 11/21  23:00:00,1.12642843184951,1.56035728135975,0.000000000000000E+000,0.961930434059215,0.000000000000000E+000,2.668236911567891E-002,2.668236911567891E-002,2.668236911567891E-002,0.355597323452631,7.293650975286112E-002,0.210759978638061,0.445377238830273,0.567747109295819 
 11/21  24:00:00,0.879653969611349,1.87827292111364,0.000000000000000E+000,1.40213424688835,0.000000000000000E+000,3.889289932052040E-002,3.889289932052040E-002,3.889289932052040E-002,0.247372051097483,5.073843623006651E-002,0.140551037640066,0.387024533263215,0.449478552767127 
 11/22  01:00:00,0.633436358816565,2.22299467223524,0.000000000000000E+000,1.87734762273446,0.000000000000000E+000,5.207453725823120E-002,5.207453725823120E-002,5.207453725823120E-002,0.128839609946605,2.642627540535341E-002,9.089268438097377E-002,0.320128239765401,0.323595068241678 
