Year,Month,Day,Hour,Minute,Energy Generated (kW)
2019,10,5,13,30,2.65E+00
2019,10,5,14,0,2.45E+00
2019,10,5,14,30,2.18E+00
2019,10,5,15,0,1.85E+00
2019,10,5,15,30,1.47E+00
2019,10,5,16,0,1.06E+00
2019,10,5,16,30,6.22E-01
2019,10,5,17,0,2.39E-01
2019,10,5,17,30,0.00E+00
2019,10,5,18,0,0.00E+00
2019,10,5,18,30,0.00E+00
2019,10,5,19,0,0.00E+00
2019,10,5,19,30,0.00E+00
2019,10,5,20,0,0.00E+00
2019,10,5,20,30,0.00E+00
2019,10,5,21,0,0.00E+00
2019,10,5,21,30,0.00E+00
2019,10,5,22,0,0.00E+00
2019,10,5,22,30,0.00E+00
2019,10,5,23,0,0.00E+00
2019,10,5,23,30,0.00E+00
2019,10,6,0,0,0.00E+00
2019,10,6,0,30,0.00E+00
2019,10,6,1,0,0.00E+00
2019,10,6,1,30,0.00E+00
2019,10,6,2,0,0.00E+00
2019,10,6,2,30,0.00E+00
2019,10,6,3,0,0.00E+00
2019,10,6,3,30,0.00E+00
2019,10,6,4,0,0.00E+00
2019,10,6,4,30,0.00E+00
2019,10,6,5,0,0.00E+00
2019,10,6,5,30,0.00E+00
2019,10,6,6,0,3.38E-02
2019,10,6,6,30,3.24E-01
2019,10,6,7,0,7.22E-01
2019,10,6,7,30,1.15E+00
2019,10,6,8,0,1.57E+00
2019,10,6,8,30,1.91E+00
2019,10,6,9,0,2.21E+00
2019,10,6,9,30,2.45E+00
2019,10,6,10,0,2.64E+00
2019,10,6,10,30,2.78E+00
2019,10,6,11,0,2.86E+00
2019,10,6,11,30,2.90E+00
2019,10,6,12,0,2.89E+00
2019,10,6,12,30,2.84E+00
2019,10,6,13,0,2.74E+00
2019,10,6,13,30,2.58E+00
2019,10,6,14,0,2.37E+00
2019,10,6,14,30,2.12E+00
2019,10,6,15,0,1.80E+00
2019,10,6,15,30,1.43E+00
2019,10,6,16,0,1.02E+00
2019,10,6,16,30,6.00E-01
2019,10,6,17,0,2.25E-01
2019,10,6,17,30,0.00E+00
2019,10,6,18,0,0.00E+00
2019,10,6,18,30,0.00E+00
2019,10,6,19,0,0.00E+00
2019,10,6,19,30,0.00E+00
2019,10,6,20,0,0.00E+00
2019,10,6,20,30,0.00E+00
2019,10,6,21,0,0.00E+00
2019,10,6,21,30,0.00E+00
2019,10,6,22,0,0.00E+00
2019,10,6,22,30,0.00E+00
2019,10,6,23,0,0.00E+00
2019,10,6,23,30,0.00E+00
2019,10,7,0,0,0.00E+00
2019,10,7,0,30,0.00E+00
2019,10,7,1,0,0.00E+00
2019,10,7,1,30,0.00E+00
2019,10,7,2,0,0.00E+00
2019,10,7,2,30,0.00E+00
2019,10,7,3,0,0.00E+00
2019,10,7,3,30,0.00E+00
2019,10,7,4,0,0.00E+00
2019,10,7,4,30,0.00E+00
2019,10,7,5,0,0.00E+00
2019,10,7,5,30,0.00E+00
2019,10,7,6,0,2.94E-02
2019,10,7,6,30,3.15E-01
2019,10,7,7,0,7.21E-01
2019,10,7,7,30,1.13E+00
2019,10,7,8,0,1.54E+00
2019,10,7,8,30,1.86E+00
2019,10,7,9,0,2.09E+00
2019,10,7,9,30,2.37E+00
2019,10,7,10,0,2.58E+00
2019,10,7,10,30,2.74E+00
2019,10,7,11,0,2.85E+00
2019,10,7,11,30,2.90E+00
2019,10,7,12,0,2.91E+00
2019,10,7,12,30,2.86E+00
2019,10,7,13,0,2.76E+00
2019,10,7,13,30,2.60E+00
2019,10,7,14,0,2.40E+00
2019,10,7,14,30,2.13E+00
2019,10,7,15,0,1.80E+00
2019,10,7,15,30,1.42E+00
2019,10,7,16,0,1.01E+00
2019,10,7,16,30,5.84E-01
2019,10,7,17,0,2.15E-01
2019,10,7,17,30,0.00E+00
2019,10,7,18,0,0.00E+00
2019,10,7,18,30,0.00E+00
2019,10,7,19,0,0.00E+00
2019,10,7,19,30,0.00E+00
2019,10,7,20,0,0.00E+00
2019,10,7,20,30,0.00E+00
2019,10,7,21,0,0.00E+00
2019,10,7,21,30,0.00E+00
2019,10,7,22,0,0.00E+00
2019,10,7,22,30,0.00E+00
2019,10,7,23,0,0.00E+00
2019,10,7,23,30,0.00E+00
2019,10,8,0,0,0.00E+00
2019,10,8,0,30,0.00E+00
2019,10,8,1,0,0.00E+00
2019,10,8,1,30,0.00E+00
2019,10,8,2,0,0.00E+00
2019,10,8,2,30,0.00E+00
2019,10,8,3,0,0.00E+00
2019,10,8,3,30,0.00E+00
2019,10,8,4,0,0.00E+00
2019,10,8,4,30,0.00E+00
2019,10,8,5,0,0.00E+00
2019,10,8,5,30,0.00E+00
2019,10,8,6,0,2.59E-02
2019,10,8,6,30,3.14E-01
2019,10,8,7,0,7.17E-01
2019,10,8,7,30,1.14E+00
2019,10,8,8,0,1.53E+00
2019,10,8,8,30,1.88E+00
2019,10,8,9,0,2.18E+00
2019,10,8,9,30,2.44E+00
2019,10,8,10,0,2.63E+00
2019,10,8,10,30,2.79E+00
2019,10,8,11,0,2.89E+00
2019,10,8,11,30,2.94E+00
2019,10,8,12,0,2.94E+00
2019,10,8,12,30,2.88E+00
2019,10,8,13,0,2.77E+00
2019,10,8,13,30,2.61E+00
2019,10,8,14,0,2.40E+00
2019,10,8,14,30,2.12E+00
2019,10,8,15,0,1.79E+00
2019,10,8,15,30,1.41E+00
2019,10,8,16,0,9.94E-01
2019,10,8,16,30,5.68E-01
2019,10,8,17,0,1.99E-01
2019,10,8,17,30,0.00E+00
2019,10,8,18,0,0.00E+00
2019,10,8,18,30,0.00E+00
2019,10,8,19,0,0.00E+00
2019,10,8,19,30,0.00E+00
2019,10,8,20,0,0.00E+00
2019,10,8,20,30,0.00E+00
2019,10,8,21,0,0.00E+00
2019,10,8,21,30,0.00E+00
2019,10,8,22,0,0.00E+00
2019,10,8,22,30,0.00E+00
2019,10,8,23,0,0.00E+00
2019,10,8,23,30,0.00E+00
2019,10,9,0,0,0.00E+00
2019,10,9,0,30,0.00E+00
2019,10,9,1,0,0.00E+00
2019,10,9,1,30,0.00E+00
2019,10,9,2,0,0.00E+00
2019,10,9,2,30,0.00E+00
2019,10,9,3,0,0.00E+00
2019,10,9,3,30,0.00E+00
2019,10,9,4,0,0.00E+00
2019,10,9,4,30,0.00E+00
2019,10,9,5,0,0.00E+00
2019,10,9,5,30,0.00E+00
2019,10,9,6,0,1.21E-02
2019,10,9,6,30,2.75E-01
2019,10,9,7,0,6.57E-01
2019,10,9,7,30,1.07E+00
2019,10,9,8,0,1.49E+00
2019,10,9,8,30,1.85E+00
2019,10,9,9,0,2.17E+00
2019,10,9,9,30,2.43E+00
2019,10,9,10,0,2.65E+00
2019,10,9,10,30,2.81E+00
2019,10,9,11,0,2.91E+00
2019,10,9,11,30,2.96E+00
2019,10,9,12,0,2.96E+00
2019,10,9,12,30,2.91E+00
2019,10,9,13,0,2.80E+00
2019,10,9,13,30,2.63E+00
2019,10,9,14,0,2.41E+00
2019,10,9,14,30,2.13E+00
2019,10,9,15,0,1.78E+00
2019,10,9,15,30,1.39E+00
2019,10,9,16,0,9.70E-01
2019,10,9,16,30,5.37E-01
2019,10,9,17,0,1.82E-01
2019,10,9,17,30,0.00E+00
2019,10,9,18,0,0.00E+00
2019,10,9,18,30,0.00E+00
2019,10,9,19,0,0.00E+00
2019,10,9,19,30,0.00E+00
2019,10,9,20,0,0.00E+00
2019,10,9,20,30,0.00E+00
2019,10,9,21,0,0.00E+00
2019,10,9,21,30,0.00E+00
2019,10,9,22,0,0.00E+00
2019,10,9,22,30,0.00E+00
2019,10,9,23,0,0.00E+00
2019,10,9,23,30,0.00E+00
2019,10,10,0,0,0.00E+00
2019,10,10,0,30,0.00E+00
2019,10,10,1,0,0.00E+00
2019,10,10,1,30,0.00E+00
2019,10,10,2,0,0.00E+00
2019,10,10,2,30,0.00E+00
2019,10,10,3,0,0.00E+00
2019,10,10,3,30,0.00E+00
2019,10,10,4,0,0.00E+00
2019,10,10,4,30,0.00E+00
2019,10,10,5,0,0.00E+00
2019,10,10,5,30,0.00E+00
2019,10,10,6,0,1.76E-02
2019,10,10,6,30,3.13E-01
2019,10,10,7,0,7.30E-01
2019,10,10,7,30,1.05E+00
2019,10,10,8,0,1.67E+00
2019,10,10,8,30,2.07E+00
2019,10,10,9,0,2.40E+00
2019,10,10,9,30,2.66E+00
2019,10,10,10,0,2.85E+00
2019,10,10,10,30,3.00E+00
2019,10,10,11,0,3.06E+00
2019,10,10,11,30,3.08E+00
2019,10,10,12,0,3.07E+00
2019,10,10,12,30,2.99E+00
2019,10,10,13,0,2.81E+00
2019,10,10,13,30,2.63E+00
2019,10,10,14,0,2.40E+00
2019,10,10,14,30,2.10E+00
2019,10,10,15,0,1.76E+00
2019,10,10,15,30,1.36E+00
2019,10,10,16,0,9.36E-01
2019,10,10,16,30,5.11E-01
2019,10,10,17,0,1.65E-01
2019,10,10,17,30,0.00E+00
2019,10,10,18,0,0.00E+00
2019,10,10,18,30,0.00E+00
2019,10,10,19,0,0.00E+00
2019,10,10,19,30,0.00E+00
2019,10,10,20,0,0.00E+00
2019,10,10,20,30,0.00E+00
2019,10,10,21,0,0.00E+00
2019,10,10,21,30,0.00E+00
2019,10,10,22,0,0.00E+00
2019,10,10,22,30,0.00E+00
2019,10,10,23,0,0.00E+00
2019,10,10,23,30,0.00E+00
2019,10,11,0,0,0.00E+00
2019,10,11,0,30,0.00E+00
2019,10,11,1,0,0.00E+00
2019,10,11,1,30,0.00E+00
2019,10,11,2,0,0.00E+00
2019,10,11,2,30,0.00E+00
2019,10,11,3,0,0.00E+00
2019,10,11,3,30,0.00E+00
2019,10,11,4,0,0.00E+00
2019,10,11,4,30,0.00E+00
2019,10,11,5,0,0.00E+00
2019,10,11,5,30,0.00E+00
2019,10,11,6,0,1.33E-02
2019,10,11,6,30,3.12E-01
2019,10,11,7,0,7.31E-01
2019,10,11,7,30,1.22E+00
2019,10,11,8,0,1.66E+00
2019,10,11,8,30,2.05E+00
2019,10,11,9,0,2.37E+00
2019,10,11,9,30,2.63E+00
2019,10,11,10,0,2.80E+00
2019,10,11,10,30,2.91E+00
2019,10,11,11,0,2.96E+00
2019,10,11,11,30,2.96E+00
2019,10,11,12,0,2.91E+00
2019,10,11,12,30,2.82E+00
2019,10,11,13,0,2.71E+00
2019,10,11,13,30,2.52E+00
2019,10,11,14,0,2.25E+00
2019,10,11,14,30,1.96E+00
2019,10,11,15,0,1.63E+00
2019,10,11,15,30,1.26E+00
2019,10,11,16,0,8.67E-01
2019,10,11,16,30,4.86E-01
2019,10,11,17,0,1.51E-01
2019,10,11,17,30,0.00E+00
2019,10,11,18,0,0.00E+00
2019,10,11,18,30,0.00E+00
2019,10,11,19,0,0.00E+00
2019,10,11,19,30,0.00E+00
2019,10,11,20,0,0.00E+00
2019,10,11,20,30,0.00E+00
2019,10,11,21,0,0.00E+00
2019,10,11,21,30,0.00E+00
2019,10,11,22,0,0.00E+00
2019,10,11,22,30,0.00E+00
2019,10,11,23,0,0.00E+00
2019,10,11,23,30,0.00E+00
2019,10,12,0,0,0.00E+00
2019,10,12,0,30,0.00E+00
2019,10,12,1,0,0.00E+00
2019,10,12,1,30,0.00E+00
2019,10,12,2,0,0.00E+00
2019,10,12,2,30,0.00E+00
2019,10,12,3,0,0.00E+00
2019,10,12,3,30,0.00E+00
2019,10,12,4,0,0.00E+00
2019,10,12,4,30,0.00E+00
2019,10,12,5,0,0.00E+00
2019,10,12,5,30,0.00E+00
2019,10,12,6,0,8.85E-03
2019,10,12,6,30,2.76E-01
2019,10,12,7,0,5.66E-01
2019,10,12,7,30,1.11E+00
2019,10,12,8,0,1.56E+00
2019,10,12,8,30,1.90E+00
2019,10,12,9,0,2.19E+00
2019,10,12,9,30,2.41E+00
2019,10,12,10,0,2.55E+00
2019,10,12,10,30,2.71E+00
2019,10,12,11,0,2.80E+00
2019,10,12,11,30,2.86E+00
2019,10,12,12,0,2.86E+00
2019,10,12,12,30,2.81E+00
2019,10,12,13,0,2.70E+00
2019,10,12,13,30,2.57E+00
2019,10,12,14,0,2.35E+00
2019,10,12,14,30,2.07E+00
2019,10,12,15,0,1.74E+00
2019,10,12,15,30,1.35E+00
2019,10,12,16,0,9.33E-01
2019,10,12,16,30,5.09E-01
2019,10,12,17,0,1.50E-01
2019,10,12,17,30,0.00E+00
2019,10,12,18,0,0.00E+00
2019,10,12,18,30,0.00E+00
2019,10,12,19,0,0.00E+00
2019,10,12,19,30,0.00E+00
2019,10,12,20,0,0.00E+00
2019,10,12,20,30,0.00E+00
2019,10,12,21,0,0.00E+00
2019,10,12,21,30,0.00E+00
2019,10,12,22,0,0.00E+00
2019,10,12,22,30,0.00E+00
2019,10,12,23,0,0.00E+00
2019,10,12,23,30,0.00E+00
2019,10,13,0,0,0.00E+00
2019,10,13,0,30,0.00E+00
2019,10,13,1,0,0.00E+00
2019,10,13,1,30,0.00E+00
2019,10,13,2,0,0.00E+00
2019,10,13,2,30,0.00E+00
2019,10,13,3,0,0.00E+00
2019,10,13,3,30,0.00E+00
2019,10,13,4,0,0.00E+00
2019,10,13,4,30,0.00E+00
2019,10,13,5,0,0.00E+00
2019,10,13,5,30,0.00E+00
2019,10,13,6,0,0.00E+00
2019,10,13,6,30,2.74E-01
2019,10,13,7,0,6.69E-01
2019,10,13,7,30,1.10E+00
2019,10,13,8,0,1.50E+00
2019,10,13,8,30,1.86E+00
2019,10,13,9,0,2.17E+00
2019,10,13,9,30,2.44E+00
2019,10,13,10,0,2.66E+00
2019,10,13,10,30,2.81E+00
2019,10,13,11,0,2.90E+00
2019,10,13,11,30,2.94E+00
2019,10,13,12,0,2.93E+00
2019,10,13,12,30,2.89E+00
2019,10,13,13,0,2.78E+00
2019,10,13,13,30,2.60E+00
2019,10,13,14,0,2.37E+00
2019,10,13,14,30,2.07E+00
2019,10,13,15,0,1.74E+00
2019,10,13,15,30,1.35E+00
2019,10,13,16,0,9.26E-01
2019,10,13,16,30,5.02E-01
2019,10,13,17,0,1.39E-01
2019,10,13,17,30,0.00E+00
2019,10,13,18,0,0.00E+00
2019,10,13,18,30,0.00E+00
2019,10,13,19,0,0.00E+00
2019,10,13,19,30,0.00E+00
2019,10,13,20,0,0.00E+00
2019,10,13,20,30,0.00E+00
2019,10,13,21,0,0.00E+00
2019,10,13,21,30,0.00E+00
2019,10,13,22,0,0.00E+00
2019,10,13,22,30,0.00E+00
2019,10,13,23,0,0.00E+00
2019,10,13,23,30,0.00E+00
2019,10,14,0,0,0.00E+00
2019,10,14,0,30,0.00E+00
2019,10,14,1,0,0.00E+00
2019,10,14,1,30,0.00E+00
2019,10,14,2,0,0.00E+00
2019,10,14,2,30,0.00E+00
2019,10,14,3,0,0.00E+00
2019,10,14,3,30,0.00E+00
2019,10,14,4,0,0.00E+00
2019,10,14,4,30,0.00E+00
2019,10,14,5,0,0.00E+00
2019,10,14,5,30,0.00E+00
2019,10,14,6,0,0.00E+00
2019,10,14,6,30,2.31E-01
2019,10,14,7,0,3.69E-01
2019,10,14,7,30,4.48E-01
2019,10,14,8,0,9.50E-01
2019,10,14,8,30,1.76E+00
2019,10,14,9,0,2.08E+00
2019,10,14,9,30,2.39E+00
2019,10,14,10,0,2.61E+00
2019,10,14,10,30,2.76E+00
2019,10,14,11,0,2.86E+00
2019,10,14,11,30,2.90E+00
2019,10,14,12,0,2.89E+00
2019,10,14,12,30,2.83E+00
2019,10,14,13,0,2.72E+00
2019,10,14,13,30,2.55E+00
2019,10,14,14,0,2.33E+00
2019,10,14,14,30,2.05E+00
2019,10,14,15,0,1.73E+00
2019,10,14,15,30,1.33E+00
2019,10,14,16,0,9.18E-01
2019,10,14,16,30,4.95E-01
2019,10,14,17,0,1.30E-01
2019,10,14,17,30,0.00E+00
2019,10,14,18,0,0.00E+00
2019,10,14,18,30,0.00E+00
2019,10,14,19,0,0.00E+00
2019,10,14,19,30,0.00E+00
2019,10,14,20,0,0.00E+00
2019,10,14,20,30,0.00E+00
2019,10,14,21,0,0.00E+00
2019,10,14,21,30,0.00E+00
2019,10,14,22,0,0.00E+00
2019,10,14,22,30,0.00E+00
2019,10,14,23,0,0.00E+00
2019,10,14,23,30,0.00E+00
2019,10,15,0,0,0.00E+00
2019,10,15,0,30,0.00E+00
2019,10,15,1,0,0.00E+00
2019,10,15,1,30,0.00E+00
2019,10,15,2,0,0.00E+00
2019,10,15,2,30,0.00E+00
2019,10,15,3,0,0.00E+00
2019,10,15,3,30,0.00E+00
2019,10,15,4,0,0.00E+00
2019,10,15,4,30,0.00E+00
2019,10,15,5,0,0.00E+00
2019,10,15,5,30,0.00E+00
2019,10,15,6,0,0.00E+00
2019,10,15,6,30,2.83E-01
2019,10,15,7,0,6.90E-01
2019,10,15,7,30,1.13E+00
2019,10,15,8,0,1.53E+00
2019,10,15,8,30,1.88E+00
2019,10,15,9,0,2.16E+00
2019,10,15,9,30,2.39E+00
2019,10,15,10,0,2.56E+00
2019,10,15,10,30,2.68E+00
2019,10,15,11,0,2.75E+00
2019,10,15,11,30,2.80E+00
2019,10,15,12,0,2.78E+00
2019,10,15,12,30,2.72E+00
2019,10,15,13,0,2.60E+00
2019,10,15,13,30,2.45E+00
2019,10,15,14,0,2.25E+00
2019,10,15,14,30,1.99E+00
2019,10,15,15,0,1.67E+00
2019,10,15,15,30,1.30E+00
2019,10,15,16,0,9.01E-01
2019,10,15,16,30,4.83E-01
2019,10,15,17,0,1.24E-01
2019,10,15,17,30,0.00E+00
2019,10,15,18,0,0.00E+00
2019,10,15,18,30,0.00E+00
2019,10,15,19,0,0.00E+00
2019,10,15,19,30,0.00E+00
2019,10,15,20,0,0.00E+00
2019,10,15,20,30,0.00E+00
2019,10,15,21,0,0.00E+00
2019,10,15,21,30,0.00E+00
2019,10,15,22,0,0.00E+00
2019,10,15,22,30,0.00E+00
2019,10,15,23,0,0.00E+00
2019,10,15,23,30,0.00E+00
2019,10,16,0,0,0.00E+00
2019,10,16,0,30,0.00E+00
2019,10,16,1,0,0.00E+00
2019,10,16,1,30,0.00E+00
2019,10,16,2,0,0.00E+00
2019,10,16,2,30,0.00E+00
2019,10,16,3,0,0.00E+00
2019,10,16,3,30,0.00E+00
2019,10,16,4,0,0.00E+00
2019,10,16,4,30,0.00E+00
2019,10,16,5,0,0.00E+00
2019,10,16,5,30,0.00E+00
2019,10,16,6,0,0.00E+00
2019,10,16,6,30,2.28E-01
2019,10,16,7,0,5.29E-01
2019,10,16,7,30,1.07E+00
2019,10,16,8,0,1.46E+00
2019,10,16,8,30,1.73E+00
2019,10,16,9,0,2.04E+00
2019,10,16,9,30,2.18E+00
2019,10,16,10,0,2.45E+00
2019,10,16,10,30,2.25E+00
2019,10,16,11,0,2.26E+00
2019,10,16,11,30,2.51E+00
2019,10,16,12,0,2.07E+00
2019,10,16,12,30,2.08E+00
2019,10,16,13,0,2.07E+00
2019,10,16,13,30,1.86E+00
2019,10,16,14,0,1.49E+00
2019,10,16,14,30,1.18E+00
2019,10,16,15,0,8.91E-01
2019,10,16,15,30,5.20E-01
2019,10,16,16,0,4.27E-01
2019,10,16,16,30,2.14E-01
2019,10,16,17,0,4.33E-02
2019,10,16,17,30,0.00E+00
2019,10,16,18,0,0.00E+00
2019,10,16,18,30,0.00E+00
2019,10,16,19,0,0.00E+00
2019,10,16,19,30,0.00E+00
2019,10,16,20,0,0.00E+00
2019,10,16,20,30,0.00E+00
2019,10,16,21,0,0.00E+00
2019,10,16,21,30,0.00E+00
2019,10,16,22,0,0.00E+00
2019,10,16,22,30,0.00E+00
2019,10,16,23,0,0.00E+00
2019,10,16,23,30,0.00E+00
2019,10,17,0,0,0.00E+00
2019,10,17,0,30,0.00E+00
2019,10,17,1,0,0.00E+00
2019,10,17,1,30,0.00E+00
2019,10,17,2,0,0.00E+00
2019,10,17,2,30,0.00E+00
2019,10,17,3,0,0.00E+00
2019,10,17,3,30,0.00E+00
2019,10,17,4,0,0.00E+00
2019,10,17,4,30,0.00E+00
2019,10,17,5,0,0.00E+00
2019,10,17,5,30,0.00E+00
2019,10,17,6,0,0.00E+00
2019,10,17,6,30,2.50E-01
2019,10,17,7,0,6.44E-01
2019,10,17,7,30,4.62E-01
2019,10,17,8,0,9.73E-01
2019,10,17,8,30,1.84E+00
2019,10,17,9,0,2.11E+00
2019,10,17,9,30,2.39E+00
2019,10,17,10,0,2.61E+00
2019,10,17,10,30,2.77E+00
2019,10,17,11,0,2.86E+00
2019,10,17,11,30,2.90E+00
2019,10,17,12,0,2.92E+00
2019,10,17,12,30,2.86E+00
2019,10,17,13,0,2.74E+00
2019,10,17,13,30,2.56E+00
2019,10,17,14,0,2.32E+00
2019,10,17,14,30,2.02E+00
2019,10,17,15,0,1.68E+00
2019,10,17,15,30,1.28E+00
2019,10,17,16,0,8.62E-01
2019,10,17,16,30,4.47E-01
2019,10,17,17,0,9.62E-02
2019,10,17,17,30,0.00E+00
2019,10,17,18,0,0.00E+00
2019,10,17,18,30,0.00E+00
2019,10,17,19,0,0.00E+00
2019,10,17,19,30,0.00E+00
2019,10,17,20,0,0.00E+00
2019,10,17,20,30,0.00E+00
2019,10,17,21,0,0.00E+00
2019,10,17,21,30,0.00E+00
2019,10,17,22,0,0.00E+00
2019,10,17,22,30,0.00E+00
2019,10,17,23,0,0.00E+00
2019,10,17,23,30,0.00E+00
2019,10,18,0,0,0.00E+00
2019,10,18,0,30,0.00E+00
2019,10,18,1,0,0.00E+00
2019,10,18,1,30,0.00E+00
2019,10,18,2,0,0.00E+00
2019,10,18,2,30,0.00E+00
2019,10,18,3,0,0.00E+00
2019,10,18,3,30,0.00E+00
2019,10,18,4,0,0.00E+00
2019,10,18,4,30,0.00E+00
2019,10,18,5,0,0.00E+00
2019,10,18,5,30,0.00E+00
2019,10,18,6,0,0.00E+00
2019,10,18,6,30,2.83E-01
2019,10,18,7,0,7.09E-01
2019,10,18,7,30,1.16E+00
2019,10,18,8,0,1.59E+00
2019,10,18,8,30,1.95E+00
2019,10,18,9,0,2.25E+00
2019,10,18,9,30,2.47E+00
2019,10,18,10,0,2.63E+00
2019,10,18,10,30,2.71E+00
2019,10,18,11,0,2.70E+00
2019,10,18,11,30,2.79E+00
2019,10,18,12,0,2.82E+00
2019,10,18,12,30,2.78E+00
2019,10,18,13,0,2.68E+00
2019,10,18,13,30,2.52E+00
2019,10,18,14,0,2.31E+00
2019,10,18,14,30,2.03E+00
2019,10,18,15,0,1.69E+00
2019,10,18,15,30,1.30E+00
2019,10,18,16,0,8.84E-01
2019,10,18,16,30,4.60E-01
2019,10,18,17,0,9.76E-02
2019,10,18,17,30,0.00E+00
2019,10,18,18,0,0.00E+00
2019,10,18,18,30,0.00E+00
2019,10,18,19,0,0.00E+00
2019,10,18,19,30,0.00E+00
2019,10,18,20,0,0.00E+00
2019,10,18,20,30,0.00E+00
2019,10,18,21,0,0.00E+00
2019,10,18,21,30,0.00E+00
2019,10,18,22,0,0.00E+00
2019,10,18,22,30,0.00E+00
2019,10,18,23,0,0.00E+00
2019,10,18,23,30,0.00E+00
2019,10,19,0,0,0.00E+00
2019,10,19,0,30,0.00E+00
2019,10,19,1,0,0.00E+00
2019,10,19,1,30,0.00E+00
2019,10,19,2,0,0.00E+00
2019,10,19,2,30,0.00E+00
2019,10,19,3,0,0.00E+00
2019,10,19,3,30,0.00E+00
2019,10,19,4,0,0.00E+00
2019,10,19,4,30,0.00E+00
2019,10,19,5,0,0.00E+00
2019,10,19,5,30,0.00E+00
2019,10,19,6,0,0.00E+00
2019,10,19,6,30,2.72E-01
2019,10,19,7,0,6.72E-01
2019,10,19,7,30,1.13E+00
2019,10,19,8,0,1.55E+00
2019,10,19,8,30,1.92E+00
2019,10,19,9,0,2.22E+00
2019,10,19,9,30,2.43E+00
2019,10,19,10,0,2.58E+00
2019,10,19,10,30,2.73E+00
2019,10,19,11,0,2.84E+00
2019,10,19,11,30,2.82E+00
2019,10,19,12,0,2.23E+00
2019,10,19,12,30,2.60E+00
2019,10,19,13,0,2.70E+00
2019,10,19,13,30,2.52E+00
2019,10,19,14,0,2.30E+00
2019,10,19,14,30,2.02E+00
2019,10,19,15,0,1.66E+00
2019,10,19,15,30,1.28E+00
2019,10,19,16,0,8.74E-01
2019,10,19,16,30,4.52E-01
2019,10,19,17,0,8.09E-02
2019,10,19,17,30,0.00E+00
2019,10,19,18,0,0.00E+00
2019,10,19,18,30,0.00E+00
2019,10,19,19,0,0.00E+00
2019,10,19,19,30,0.00E+00
2019,10,19,20,0,0.00E+00
2019,10,19,20,30,0.00E+00
2019,10,19,21,0,0.00E+00
2019,10,19,21,30,0.00E+00
2019,10,19,22,0,0.00E+00
2019,10,19,22,30,0.00E+00
2019,10,19,23,0,0.00E+00
2019,10,19,23,30,0.00E+00
2019,10,20,0,0,0.00E+00
2019,10,20,0,30,0.00E+00
2019,10,20,1,0,0.00E+00
2019,10,20,1,30,0.00E+00
2019,10,20,2,0,0.00E+00
2019,10,20,2,30,0.00E+00
2019,10,20,3,0,0.00E+00
2019,10,20,3,30,0.00E+00
2019,10,20,4,0,0.00E+00
2019,10,20,4,30,0.00E+00
2019,10,20,5,0,0.00E+00
2019,10,20,5,30,0.00E+00
2019,10,20,6,0,0.00E+00
2019,10,20,6,30,2.60E-01
2019,10,20,7,0,6.07E-01
2019,10,20,7,30,1.10E+00
2019,10,20,8,0,1.53E+00
2019,10,20,8,30,1.90E+00
2019,10,20,9,0,2.21E+00
2019,10,20,9,30,2.44E+00
2019,10,20,10,0,2.63E+00
2019,10,20,10,30,2.76E+00
2019,10,20,11,0,2.83E+00
2019,10,20,11,30,2.85E+00
2019,10,20,12,0,2.82E+00
2019,10,20,12,30,2.75E+00
2019,10,20,13,0,2.62E+00
2019,10,20,13,30,2.45E+00
2019,10,20,14,0,2.24E+00
2019,10,20,14,30,1.98E+00
2019,10,20,15,0,1.65E+00
2019,10,20,15,30,1.27E+00
2019,10,20,16,0,8.55E-01
2019,10,20,16,30,4.38E-01
2019,10,20,17,0,7.25E-02
2019,10,20,17,30,0.00E+00
2019,10,20,18,0,0.00E+00
2019,10,20,18,30,0.00E+00
2019,10,20,19,0,0.00E+00
2019,10,20,19,30,0.00E+00
2019,10,20,20,0,0.00E+00
2019,10,20,20,30,0.00E+00
2019,10,20,21,0,0.00E+00
2019,10,20,21,30,0.00E+00
2019,10,20,22,0,0.00E+00
2019,10,20,22,30,0.00E+00
2019,10,20,23,0,0.00E+00
2019,10,20,23,30,0.00E+00
2019,10,21,0,0,0.00E+00
2019,10,21,0,30,0.00E+00
2019,10,21,1,0,0.00E+00
2019,10,21,1,30,0.00E+00
2019,10,21,2,0,0.00E+00
2019,10,21,2,30,0.00E+00
2019,10,21,3,0,0.00E+00
2019,10,21,3,30,0.00E+00
2019,10,21,4,0,0.00E+00
2019,10,21,4,30,0.00E+00
2019,10,21,5,0,0.00E+00
2019,10,21,5,30,0.00E+00
2019,10,21,6,0,0.00E+00
2019,10,21,6,30,2.56E-01
2019,10,21,7,0,6.55E-01
2019,10,21,7,30,1.08E+00
2019,10,21,8,0,1.51E+00
2019,10,21,8,30,1.86E+00
2019,10,21,9,0,2.16E+00
2019,10,21,9,30,2.37E+00
2019,10,21,10,0,2.54E+00
2019,10,21,10,30,2.63E+00
2019,10,21,11,0,2.66E+00
2019,10,21,11,30,2.66E+00
2019,10,21,12,0,2.61E+00
2019,10,21,12,30,2.54E+00
2019,10,21,13,0,2.41E+00
2019,10,21,13,30,2.29E+00
2019,10,21,14,0,2.09E+00
2019,10,21,14,30,1.85E+00
2019,10,21,15,0,1.54E+00
2019,10,21,15,30,1.17E+00
2019,10,21,16,0,7.78E-01
2019,10,21,16,30,3.87E-01
2019,10,21,17,0,5.06E-02
